point,mismatch_mode,draw_index,seed,corner_label,hbt_section,mos_section,res_section,temp_c,vdd_v,msense_w,status,fb_v,sns1_v,sns2_v,det_v,i_mkfb_a,dvsns_v,vref_v
bcs_n40,mismatch,207,20261116,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.528602e+00,7.754516e-01,7.708906e-01,3.028971e-03,4.339033e-15,0.004561,1.006962e+00
bcs_n40,mismatch,208,20261117,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.521305e+00,7.807895e-01,7.783159e-01,3.122942e-03,4.658390e-15,0.0024736,1.030376e+00
bcs_n40,mismatch,209,20261118,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.523013e+00,7.791851e-01,7.750203e-01,2.982653e-03,4.595338e-15,0.0041648,1.013516e+00
bcs_n40,mismatch,210,20261119,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.544533e+00,7.754106e-01,7.644554e-01,3.089085e-03,3.802044e-15,0.0109552,9.591164e-01
bcs_n40,mismatch,211,20261120,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.518278e+00,7.806682e-01,7.761253e-01,2.912231e-03,4.371544e-15,0.0045429,1.037650e+00
bcs_n40,mismatch,212,20261121,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.510250e+00,7.797337e-01,7.874629e-01,2.981977e-03,3.779302e-15,0.0077292,1.058463e+00
bcs_n40,mismatch,213,20261122,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.494087e+00,7.882395e-01,7.969604e-01,2.762653e-03,3.783018e-15,0.0087209,1.111074e+00
bcs_n40,mismatch,214,20261123,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.500298e+00,7.876518e-01,7.940689e-01,2.847267e-03,3.631797e-15,0.0064171,1.104714e+00
bcs_n40,mismatch,215,20261124,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.533593e+00,7.756542e-01,7.668160e-01,3.016309e-03,4.192792e-15,0.0088382,9.815752e-01
bcs_n40,mismatch,216,20261125,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.523836e+00,7.774761e-01,7.729000e-01,3.088665e-03,4.521203e-15,0.0045761,1.013982e+00
bcs_n40,mismatch,217,20261126,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.503608e+00,7.887335e-01,7.903158e-01,2.907563e-03,4.115079e-15,0.0015823,1.073469e+00
bcs_n40,mismatch,218,20261127,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.505280e+00,7.868678e-01,7.927774e-01,2.774922e-03,3.916889e-15,0.0059096,1.087625e+00
bcs_n40,mismatch,219,20261128,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.512806e+00,7.849253e-01,7.813829e-01,2.805800e-03,3.467011e-15,0.0035424,1.046574e+00
bcs_n40,mismatch,220,20261129,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.517503e+00,7.831843e-01,7.813284e-01,2.913186e-03,4.047596e-15,0.0018559,1.039486e+00
bcs_n40,mismatch,221,20261130,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.512077e+00,7.825214e-01,7.844244e-01,3.004674e-03,4.321325e-15,0.001903,1.060323e+00
bcs_n40,mismatch,222,20261131,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.526864e+00,7.792143e-01,7.705858e-01,3.119775e-03,4.806422e-15,0.0086285,1.007106e+00
bcs_n40,mismatch,223,20261132,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.518764e+00,7.805962e-01,7.781618e-01,3.043220e-03,4.714507e-15,0.0024344,1.028128e+00
bcs_n40,mismatch,224,20261133,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.520452e+00,7.800973e-01,7.769683e-01,3.104083e-03,3.416267e-15,0.003129,1.020156e+00
bcs_n40,mismatch,225,20261134,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.512579e+00,7.833995e-01,7.863543e-01,2.954108e-03,4.042852e-15,0.0029548,1.043218e+00
bcs_n40,mismatch,226,20261135,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.507102e+00,7.849312e-01,7.892759e-01,2.859807e-03,3.822101e-15,0.0043447,1.072688e+00
bcs_n40,mismatch,227,20261136,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.503720e+00,7.825054e-01,7.894101e-01,3.183933e-03,3.815200e-15,0.0069047,1.074561e+00
bcs_n40,mismatch,228,20261137,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.506841e+00,7.839147e-01,7.868367e-01,2.946845e-03,3.981153e-15,0.002922,1.070253e+00
bcs_n40,mismatch,229,20261138,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.519194e+00,7.792426e-01,7.775459e-01,3.058663e-03,3.871012e-15,0.0016967,1.029812e+00
bcs_n40,mismatch,230,20261139,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.499269e+00,7.868815e-01,7.927635e-01,2.870583e-03,4.043899e-15,0.005882,1.098477e+00
bcs_n40,mismatch,231,20261140,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.506234e+00,7.833416e-01,7.867314e-01,2.845856e-03,4.627937e-15,0.0033898,1.072267e+00
bcs_n40,mismatch,232,20261141,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.506428e+00,7.830203e-01,7.846559e-01,2.849135e-03,3.629242e-15,0.0016356,1.078872e+00
bcs_n40,mismatch,233,20261142,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.516795e+00,7.825671e-01,7.822651e-01,3.043383e-03,3.436823e-15,0.000302,1.040029e+00
bcs_n40,mismatch,234,20261143,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.512000e+00,7.817666e-01,7.861424e-01,3.095411e-03,4.570354e-15,0.0043758,1.060517e+00
bcs_n40,mismatch,235,20261144,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.495316e+00,7.898474e-01,7.983937e-01,2.733193e-03,3.584431e-15,0.0085463,1.125553e+00
bcs_n40,mismatch,236,20261145,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.527385e+00,7.791567e-01,7.715380e-01,3.024084e-03,4.444573e-15,0.0076187,1.003271e+00
bcs_n40,mismatch,237,20261146,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.511087e+00,7.830700e-01,7.837067e-01,2.852909e-03,3.679140e-15,0.0006367,1.047864e+00
bcs_n40,mismatch,238,20261147,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.520237e+00,7.837871e-01,7.787895e-01,3.020465e-03,4.767773e-15,0.0049976,1.021696e+00
bcs_n40,mismatch,239,20261148,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.491544e+00,7.885131e-01,7.954813e-01,2.930456e-03,3.843331e-15,0.0069682,1.124541e+00
bcs_n40,mismatch,240,20261149,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.556028e+00,7.702113e-01,7.597749e-01,3.168358e-03,3.795756e-15,0.0104364,9.213110e-01
bcs_n40,mismatch,241,20261150,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.513918e+00,7.809477e-01,7.770825e-01,2.984521e-03,4.314154e-15,0.0038652,1.041349e+00
bcs_n40,mismatch,242,20261151,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.530915e+00,7.760204e-01,7.738798e-01,3.137947e-03,4.517171e-15,0.0021406,9.956513e-01
bcs_n40,mismatch,243,20261152,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.559341e+00,7.673248e-01,7.534477e-01,3.368761e-03,3.735652e-15,0.0138771,9.119525e-01
bcs_n40,mismatch,244,20261153,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.510278e+00,7.811582e-01,7.866755e-01,2.929160e-03,3.877618e-15,0.0055173,1.057798e+00
bcs_n40,mismatch,245,20261154,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.519015e+00,7.804401e-01,7.817468e-01,2.919767e-03,3.704694e-15,0.0013067,1.031711e+00
bcs_n40,mismatch,246,20261155,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.529375e+00,7.781165e-01,7.709493e-01,2.944310e-03,4.481082e-15,0.0071672,1.005393e+00
bcs_n40,mismatch,247,20261156,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.514631e+00,7.825886e-01,7.854938e-01,2.952534e-03,3.866642e-15,0.0029052,1.042842e+00
bcs_n40,mismatch,248,20261157,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.510048e+00,7.840735e-01,7.872212e-01,3.063924e-03,4.160378e-15,0.0031477,1.061149e+00
bcs_n40,mismatch,249,20261158,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.537497e+00,7.774177e-01,7.650693e-01,2.934362e-03,3.679430e-15,0.0123484,9.746515e-01
bcs_n40,mismatch,250,20261159,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.506841e+00,7.848320e-01,7.859631e-01,2.814546e-03,3.734580e-15,0.0011311,1.071554e+00
bcs_n40,mismatch,251,20261160,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.527169e+00,7.763885e-01,7.728166e-01,3.052939e-03,4.391400e-15,0.0035719,9.948545e-01
bcs_n40,mismatch,252,20261161,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.516332e+00,7.804930e-01,7.798685e-01,2.998533e-03,4.186598e-15,0.0006245,1.044640e+00
bcs_n40,mismatch,253,20261162,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.501180e+00,7.875160e-01,7.912535e-01,2.896425e-03,3.710569e-15,0.0037375,1.094812e+00
bcs_n40,mismatch,254,20261163,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.515802e+00,7.828167e-01,7.783644e-01,2.887906e-03,4.357278e-15,0.0044523,1.030453e+00
bcs_n40,mismatch,255,20261164,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.507135e+00,7.827272e-01,7.870791e-01,3.013015e-03,3.794979e-15,0.0043519,1.066730e+00
bcs_n40,mismatch,256,20261165,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.504484e+00,7.840537e-01,7.908665e-01,3.042331e-03,3.839879e-15,0.0068128,1.083290e+00
bcs_n40,mismatch,257,20261166,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.512720e+00,7.884019e-01,7.801023e-01,2.777904e-03,4.577264e-15,0.0082996,1.048672e+00
bcs_n40,mismatch,258,20261167,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.502010e+00,7.865592e-01,7.888736e-01,2.941195e-03,4.681216e-15,0.0023144,1.090795e+00
bcs_n40,mismatch,259,20261168,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.506883e+00,7.813620e-01,7.842157e-01,2.856913e-03,4.128106e-15,0.0028537,1.077296e+00
bcs_n40,mismatch,260,20261169,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.509673e+00,7.825440e-01,7.820638e-01,2.936088e-03,4.841100e-15,0.0004802,1.068973e+00
bcs_n40,mismatch,261,20261170,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.509741e+00,7.821345e-01,7.874322e-01,3.082481e-03,3.793091e-15,0.0052977,1.051993e+00
bcs_n40,mismatch,262,20261171,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.522386e+00,7.778158e-01,7.761981e-01,2.914928e-03,3.680602e-15,0.0016177,1.021432e+00
bcs_n40,mismatch,263,20261172,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.509568e+00,7.836773e-01,7.868597e-01,2.916845e-03,3.944602e-15,0.0031824,1.056456e+00
bcs_n40,mismatch,264,20261173,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.498886e+00,7.877871e-01,7.967555e-01,2.825360e-03,5.081839e-15,0.0089684,1.109958e+00
bcs_n40,mismatch,265,20261174,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.522955e+00,7.826365e-01,7.805326e-01,2.884037e-03,4.339877e-15,0.0021039,1.016240e+00
bcs_n40,mismatch,266,20261175,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.503596e+00,7.873665e-01,7.899091e-01,2.960140e-03,4.219660e-15,0.0025426,1.080306e+00
bcs_n40,mismatch,267,20261176,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.514131e+00,7.856202e-01,7.829899e-01,2.989713e-03,3.735627e-15,0.0026303,1.052325e+00
bcs_n40,mismatch,268,20261177,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.523621e+00,7.814788e-01,7.751629e-01,3.138158e-03,4.179651e-15,0.0063159,1.018392e+00
bcs_n40,mismatch,269,20261178,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.529886e+00,7.763679e-01,7.716281e-01,2.980626e-03,3.901952e-15,0.0047398,1.000670e+00
bcs_n40,mismatch,270,20261179,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.511746e+00,7.815523e-01,7.803857e-01,3.066806e-03,3.751204e-15,0.0011666,1.059497e+00
bcs_n40,mismatch,271,20261180,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.521624e+00,7.806275e-01,7.753008e-01,2.983640e-03,4.135839e-15,0.0053267,1.021127e+00
bcs_n40,mismatch,272,20261181,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.515557e+00,7.800141e-01,7.820802e-01,2.993848e-03,4.004409e-15,0.0020661,1.040500e+00
bcs_n40,mismatch,273,20261182,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.513756e+00,7.790480e-01,7.864408e-01,2.961217e-03,3.825153e-15,0.0073928,1.048734e+00
bcs_n40,mismatch,274,20261183,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.522272e+00,7.768871e-01,7.809445e-01,3.160664e-03,3.924523e-15,0.0040574,1.021782e+00
bcs_n40,mismatch,275,20261184,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.513183e+00,7.789601e-01,7.815423e-01,3.003166e-03,4.279153e-15,0.0025822,1.054042e+00
bcs_n40,mismatch,276,20261185,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.521396e+00,7.794541e-01,7.773272e-01,2.953432e-03,3.717495e-15,0.0021269,1.035010e+00
bcs_n40,mismatch,277,20261186,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.510825e+00,7.818349e-01,7.831823e-01,3.210812e-03,3.628638e-15,0.0013474,1.052926e+00
bcs_n40,mismatch,278,20261187,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.501384e+00,7.871242e-01,7.904398e-01,2.848351e-03,3.599092e-15,0.0033156,1.098153e+00
bcs_n40,mismatch,279,20261188,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.492178e+00,7.901227e-01,7.990521e-01,2.738558e-03,4.573976e-15,0.0089294,1.124467e+00
bcs_n40,mismatch,280,20261189,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.516726e+00,7.802383e-01,7.778646e-01,2.888325e-03,4.240974e-15,0.0023737,1.039743e+00
bcs_n40,mismatch,281,20261190,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.521156e+00,7.777004e-01,7.796464e-01,3.205651e-03,4.796407e-15,0.001946,1.029862e+00
bcs_n40,mismatch,282,20261191,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.530110e+00,7.758433e-01,7.699505e-01,2.967914e-03,3.611443e-15,0.0058928,9.984211e-01
bcs_n40,mismatch,283,20261192,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.510904e+00,7.879384e-01,7.834480e-01,2.818608e-03,3.870068e-15,0.0044904,1.063067e+00
bcs_n40,mismatch,284,20261193,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.530403e+00,7.776453e-01,7.741006e-01,3.025026e-03,4.203687e-15,0.0035447,9.973511e-01
bcs_n40,mismatch,285,20261194,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.500961e+00,7.874774e-01,7.951218e-01,2.891005e-03,4.018572e-15,0.0076444,1.096691e+00
bcs_n40,mismatch,286,20261195,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.522866e+00,7.811038e-01,7.781628e-01,2.844693e-03,3.751598e-15,0.002941,1.014628e+00
bcs_n40,mismatch,287,20261196,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.508133e+00,7.834450e-01,7.889394e-01,2.942315e-03,3.593744e-15,0.0054944,1.067623e+00
bcs_n40,mismatch,288,20261197,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.526786e+00,7.802386e-01,7.721634e-01,3.006156e-03,3.538505e-15,0.0080752,1.002115e+00
bcs_n40,mismatch,289,20261198,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.500467e+00,7.888596e-01,7.896546e-01,2.840011e-03,4.286799e-15,0.000795,1.087799e+00
bcs_n40,mismatch,290,20261199,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.532724e+00,7.797981e-01,7.739226e-01,3.143051e-03,4.067658e-15,0.0058755,9.808971e-01
bcs_n40,mismatch,291,20261200,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.509315e+00,7.844173e-01,7.870747e-01,2.960929e-03,3.807312e-15,0.0026574,1.065568e+00
bcs_n40,mismatch,292,20261201,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.519255e+00,7.806650e-01,7.795032e-01,2.982002e-03,3.878468e-15,0.0011618,1.031184e+00
bcs_n40,mismatch,293,20261202,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.516008e+00,7.860925e-01,7.862060e-01,2.918454e-03,4.390866e-15,0.0001135,1.045953e+00
bcs_n40,mismatch,294,20261203,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.524275e+00,7.761532e-01,7.760666e-01,3.092629e-03,3.704085e-15,8.66e-05,1.012035e+00
bcs_n40,mismatch,295,20261204,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.518206e+00,7.810780e-01,7.816294e-01,2.944823e-03,3.598191e-15,0.0005514,1.030209e+00
bcs_n40,mismatch,296,20261205,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.496506e+00,7.928892e-01,7.936516e-01,2.787764e-03,3.858059e-15,0.0007624,1.098817e+00
bcs_n40,mismatch,297,20261206,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.518957e+00,7.794796e-01,7.833758e-01,3.050363e-03,3.530552e-15,0.0038962,1.024848e+00
bcs_n40,mismatch,298,20261207,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.502534e+00,7.888760e-01,7.905036e-01,2.921643e-03,4.122524e-15,0.0016276,1.089480e+00
bcs_n40,mismatch,299,20261208,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,-40,3.30,10u,PASS,2.499132e+00,7.870669e-01,7.935671e-01,2.877305e-03,4.605420e-15,0.0065002,1.090040e+00
bcs_125,mismatch,0,20260909,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.589892e+00,5.922640e-01,5.854115e-01,1.541088e-02,1.456665e-10,0.0068525,1.061232e+00
bcs_125,mismatch,1,20260910,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.606940e+00,5.758354e-01,5.762381e-01,1.777146e-02,1.950016e-10,0.0004027,1.000708e+00
bcs_125,mismatch,2,20260911,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.586688e+00,5.874608e-01,5.915107e-01,1.499367e-02,1.433676e-10,0.0040499,1.078775e+00
bcs_125,mismatch,3,20260912,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.599087e+00,5.853231e-01,5.830501e-01,1.708006e-02,1.414323e-10,0.002273,1.038116e+00
bcs_125,mismatch,4,20260913,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.599743e+00,5.877565e-01,5.848566e-01,1.562331e-02,1.406616e-10,0.0028999,1.028348e+00
bcs_125,mismatch,5,20260914,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.583574e+00,5.893331e-01,5.966928e-01,1.548435e-02,1.342626e-10,0.0073597,1.084306e+00
bcs_125,mismatch,6,20260915,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.612098e+00,5.822270e-01,5.779716e-01,1.741603e-02,1.644764e-10,0.0042554,9.907776e-01
bcs_125,mismatch,7,20260916,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.594259e+00,5.911928e-01,5.876155e-01,1.532849e-02,1.643098e-10,0.0035773,1.057562e+00
bcs_125,mismatch,8,20260917,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.573235e+00,5.916102e-01,6.029112e-01,1.558750e-02,1.586179e-10,0.011301,1.131509e+00
bcs_125,mismatch,9,20260918,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.588125e+00,5.874535e-01,5.914864e-01,1.649258e-02,1.286425e-10,0.0040329,1.065983e+00
bcs_125,mismatch,10,20260919,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.596734e+00,5.875721e-01,5.853587e-01,1.751913e-02,1.479345e-10,0.0022134,1.055267e+00
bcs_125,mismatch,11,20260920,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.618076e+00,5.752629e-01,5.757787e-01,1.807100e-02,1.628916e-10,0.0005158,9.764172e-01
bcs_125,mismatch,12,20260921,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.600365e+00,5.847666e-01,5.815747e-01,1.546751e-02,1.366731e-10,0.0031919,1.030117e+00
bcs_125,mismatch,13,20260922,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.606940e+00,5.844896e-01,5.707071e-01,1.609719e-02,1.888158e-10,0.0137825,1.007781e+00
bcs_125,mismatch,14,20260923,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.601551e+00,5.816273e-01,5.860721e-01,1.653082e-02,1.152785e-10,0.0044448,1.009428e+00
bcs_125,mismatch,15,20260924,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.573481e+00,5.962222e-01,6.017866e-01,1.467054e-02,1.757855e-10,0.0055644,1.120717e+00
bcs_125,mismatch,16,20260925,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.596030e+00,5.919727e-01,5.859864e-01,1.537999e-02,1.599503e-10,0.0059863,1.054927e+00
bcs_125,mismatch,17,20260926,bcs,hbt_bcs_mismatch,mos_ff_mismatch,res_bcs_mismatch,125,3.30,10u,PASS,2.579454e+00,5.881921e-01,5.950377e-01,1.626835e-02,1.401717e-10,0.0068456,1.106916e+00
